user_id,group,price,promo_flag,country,device,converted
13833,A_control,20.0,0,DE,iOS,0
13834,B_treatment,22.0,1,DE,Web,0
13835,B_treatment,22.0,1,FR,Web,0
13836,B_treatment,22.0,1,LT,iOS,0
13837,B_treatment,22.0,1,FR,iOS,0
13838,A_control,20.0,0,NL,iOS,0
13839,B_treatment,22.0,1,PL,iOS,1
13840,B_treatment,22.0,1,DE,Web,0
13841,A_control,20.0,0,LT,Android,0
13842,B_treatment,22.0,1,PL,Android,0
13843,B_treatment,22.0,1,PL,iOS,0
13844,B_treatment,22.0,1,LT,iOS,0
13845,B_treatment,22.0,1,NL,Android,0
13846,A_control,20.0,0,DE,Android,0
13847,B_treatment,22.0,1,PL,Android,0
13848,A_control,20.0,0,PL,iOS,0
13849,B_treatment,22.0,1,FR,Android,0
13850,A_control,20.0,0,DE,iOS,0
13851,A_control,20.0,0,DE,Web,0
13852,A_control,20.0,0,FR,Android,0
13853,A_control,20.0,0,FR,Web,0
13854,A_control,20.0,0,LT,Web,0
13855,A_control,20.0,0,LT,Android,0
13856,B_treatment,22.0,1,PL,Android,0
13857,B_treatment,22.0,1,PL,iOS,0
13858,A_control,20.0,0,FR,Android,0
13859,B_treatment,22.0,1,NL,Android,0
13860,B_treatment,22.0,1,LT,Android,0
13861,A_control,20.0,0,NL,Web,0
13862,B_treatment,22.0,1,NL,Web,0
13863,A_control,20.0,0,PL,Web,0
13864,A_control,20.0,0,DE,Android,1
13865,A_control,20.0,0,NL,Web,1
13866,A_control,20.0,0,DE,Android,0
13867,B_treatment,22.0,1,NL,iOS,0
13868,B_treatment,22.0,1,PL,Web,0
13869,A_control,20.0,0,LT,Android,0
13870,B_treatment,22.0,1,PL,Android,0
13871,A_control,20.0,0,PL,iOS,0
13872,A_control,20.0,0,NL,iOS,0
13873,B_treatment,22.0,1,DE,iOS,0
13874,B_treatment,22.0,1,DE,iOS,0
13875,B_treatment,22.0,1,PL,Android,0
13876,A_control,20.0,0,NL,Android,0
13877,A_control,20.0,0,LT,Android,0
13878,A_control,20.0,0,DE,Android,0
13879,B_treatment,22.0,1,DE,Android,0
13880,A_control,20.0,0,NL,Android,0
13881,B_treatment,22.0,1,DE,Web,0
13882,A_control,20.0,0,FR,iOS,0
13883,A_control,20.0,0,PL,iOS,0
13884,A_control,20.0,0,FR,iOS,0
13885,B_treatment,22.0,1,LT,iOS,0
13886,B_treatment,22.0,1,DE,Android,0
13887,B_treatment,22.0,1,LT,Android,0
13888,B_treatment,22.0,1,NL,Android,0
13889,B_treatment,22.0,1,DE,iOS,0
13890,A_control,20.0,0,LT,iOS,0
13891,B_treatment,22.0,1,LT,iOS,0
13892,B_treatment,22.0,1,PL,Android,0
13893,B_treatment,22.0,1,FR,Android,0
13894,A_control,20.0,0,PL,Android,0
13895,A_control,20.0,0,LT,iOS,0
13896,B_treatment,22.0,1,DE,iOS,0
13897,A_control,20.0,0,DE,iOS,0
13898,A_control,20.0,0,PL,Android,1
13899,A_control,20.0,0,DE,Web,0
13900,B_treatment,22.0,1,NL,Web,0
13901,A_control,20.0,0,PL,Web,0
13902,B_treatment,22.0,1,PL,Web,0
13903,B_treatment,22.0,1,FR,Android,0
13904,B_treatment,22.0,1,DE,Android,1
13905,A_control,20.0,0,DE,iOS,0
13906,B_treatment,22.0,1,FR,Android,0
13907,A_control,20.0,0,LT,Android,0
13908,A_control,20.0,0,LT,Android,0
13909,A_control,20.0,0,NL,Web,0
13910,A_control,20.0,0,NL,iOS,0
13911,B_treatment,22.0,1,DE,Android,0
13912,A_control,20.0,0,FR,iOS,0
13913,B_treatment,22.0,1,NL,Web,0
13914,A_control,20.0,0,PL,Android,1
13915,B_treatment,22.0,1,PL,Android,0
13916,B_treatment,22.0,1,PL,iOS,0
13917,A_control,20.0,0,NL,Android,0
13918,B_treatment,22.0,1,PL,Android,0
13919,A_control,20.0,0,PL,Android,1
13920,B_treatment,22.0,1,NL,Android,0
13921,B_treatment,22.0,1,NL,iOS,0
13922,B_treatment,22.0,1,FR,Android,0
13923,A_control,20.0,0,PL,Web,0
13924,B_treatment,22.0,1,NL,Web,0
13925,B_treatment,22.0,1,PL,Android,0
13926,B_treatment,22.0,1,DE,Android,0
13927,A_control,20.0,0,FR,iOS,0
13928,A_control,20.0,0,DE,Web,0
13929,B_treatment,22.0,1,PL,Android,0
13930,B_treatment,22.0,1,PL,iOS,0
13931,B_treatment,22.0,1,NL,Android,0
13932,B_treatment,22.0,1,FR,Web,0
13933,B_treatment,22.0,1,DE,Android,0
13934,A_control,20.0,0,PL,iOS,0
13935,B_treatment,22.0,1,FR,iOS,0
13936,A_control,20.0,0,DE,iOS,0
13937,B_treatment,22.0,1,PL,Android,0
13938,A_control,20.0,0,DE,Web,0
13939,B_treatment,22.0,1,DE,Web,0
13940,B_treatment,22.0,1,LT,Android,0
13941,B_treatment,22.0,1,LT,Android,0
13942,A_control,20.0,0,PL,Web,0
13943,B_treatment,22.0,1,PL,Web,0
13944,A_control,20.0,0,FR,Android,0
13945,A_control,20.0,0,DE,iOS,0
13946,B_treatment,22.0,1,LT,Android,0
13947,B_treatment,22.0,1,FR,Web,1
13948,A_control,20.0,0,PL,iOS,0
13949,B_treatment,22.0,1,DE,iOS,0
13950,A_control,20.0,0,DE,Web,0
13951,B_treatment,22.0,1,DE,Android,0
13952,B_treatment,22.0,1,DE,Android,0
13953,B_treatment,22.0,1,DE,Android,0
13954,B_treatment,22.0,1,LT,Android,0
13955,B_treatment,22.0,1,PL,Web,0
13956,B_treatment,22.0,1,PL,iOS,0
13957,A_control,20.0,0,DE,Android,0
13958,A_control,20.0,0,DE,Android,0
13959,B_treatment,22.0,1,NL,Android,0
13960,A_control,20.0,0,FR,Android,0
13961,B_treatment,22.0,1,LT,Web,0
13962,A_control,20.0,0,NL,Android,0
13963,B_treatment,22.0,1,PL,iOS,0
13964,A_control,20.0,0,DE,iOS,0
13965,B_treatment,22.0,1,DE,Web,0
13966,B_treatment,22.0,1,DE,Android,0
13967,A_control,20.0,0,LT,Android,0
13968,B_treatment,22.0,1,DE,Android,0
13969,A_control,20.0,0,FR,iOS,0
13970,B_treatment,22.0,1,FR,iOS,0
13971,B_treatment,22.0,1,DE,Android,1
13972,A_control,20.0,0,PL,Android,0
13973,A_control,20.0,0,PL,Android,0
13974,A_control,20.0,0,LT,Android,0
13975,A_control,20.0,0,PL,Android,0
13976,B_treatment,22.0,1,FR,Web,0
13977,A_control,20.0,0,PL,Web,0
13978,B_treatment,22.0,1,NL,Android,0
13979,B_treatment,22.0,1,DE,Android,1
13980,B_treatment,22.0,1,NL,Android,1
13981,B_treatment,22.0,1,LT,iOS,0
13982,A_control,20.0,0,LT,Android,0
13983,B_treatment,22.0,1,PL,Web,0
13984,B_treatment,22.0,1,FR,iOS,0
13985,B_treatment,22.0,1,PL,Android,0
13986,A_control,20.0,0,PL,Android,0
13987,A_control,20.0,0,FR,iOS,0
13988,B_treatment,22.0,1,NL,Android,0
13989,B_treatment,22.0,1,DE,Web,1
13990,A_control,20.0,0,LT,iOS,0
13991,B_treatment,22.0,1,DE,Web,0
13992,A_control,20.0,0,DE,Android,0
13993,B_treatment,22.0,1,FR,Web,0
13994,A_control,20.0,0,DE,Web,0
13995,A_control,20.0,0,PL,Android,0
13996,A_control,20.0,0,PL,Android,1
13997,A_control,20.0,0,DE,Android,0
13998,A_control,20.0,0,DE,Android,0
13999,A_control,20.0,0,PL,iOS,0
14000,A_control,20.0,0,DE,Android,0
14001,B_treatment,22.0,1,PL,iOS,0
14002,B_treatment,22.0,1,LT,Android,0
14003,B_treatment,22.0,1,LT,Web,0
14004,A_control,20.0,0,DE,iOS,0
14005,A_control,20.0,0,FR,Android,0
14006,B_treatment,22.0,1,PL,iOS,1
14007,B_treatment,22.0,1,FR,Android,1
14008,B_treatment,22.0,1,PL,Android,0
14009,B_treatment,22.0,1,LT,Web,0
14010,B_treatment,22.0,1,PL,iOS,0
14011,B_treatment,22.0,1,NL,Android,0
14012,A_control,20.0,0,LT,Web,0
14013,B_treatment,22.0,1,PL,iOS,0
14014,B_treatment,22.0,1,PL,Android,0
14015,B_treatment,22.0,1,PL,iOS,0
14016,A_control,20.0,0,DE,iOS,0
14017,A_control,20.0,0,PL,Android,0
14018,A_control,20.0,0,NL,iOS,1
14019,A_control,20.0,0,NL,Web,0
14020,B_treatment,22.0,1,PL,iOS,0
14021,B_treatment,22.0,1,DE,Web,0
14022,A_control,20.0,0,NL,iOS,0
14023,B_treatment,22.0,1,FR,Android,0
14024,A_control,20.0,0,NL,iOS,0
14025,B_treatment,22.0,1,DE,Android,0
14026,A_control,20.0,0,FR,Web,1
14027,B_treatment,22.0,1,NL,iOS,0
14028,B_treatment,22.0,1,FR,Android,0
14029,B_treatment,22.0,1,FR,Android,0
14030,B_treatment,22.0,1,DE,Web,0
14031,A_control,20.0,0,DE,Android,0
14032,B_treatment,22.0,1,NL,Android,0
14033,A_control,20.0,0,FR,Web,0
14034,A_control,20.0,0,DE,Web,0
14035,B_treatment,22.0,1,FR,Web,0
14036,B_treatment,22.0,1,FR,iOS,0
14037,B_treatment,22.0,1,DE,Web,0
14038,A_control,20.0,0,DE,Android,0
14039,B_treatment,22.0,1,DE,Web,0
14040,A_control,20.0,0,NL,Android,0
14041,B_treatment,22.0,1,NL,iOS,1
14042,B_treatment,22.0,1,DE,Android,0
14043,B_treatment,22.0,1,FR,iOS,0
14044,B_treatment,22.0,1,PL,Android,1
14045,B_treatment,22.0,1,PL,iOS,0
14046,A_control,20.0,0,LT,Android,0
14047,B_treatment,22.0,1,FR,Android,1
14048,B_treatment,22.0,1,PL,Web,0
14049,A_control,20.0,0,DE,Android,0
14050,A_control,20.0,0,FR,Web,0
14051,A_control,20.0,0,LT,Web,1
14052,B_treatment,22.0,1,DE,Web,0
14053,B_treatment,22.0,1,PL,Android,0
14054,B_treatment,22.0,1,LT,Android,0
14055,A_control,20.0,0,PL,Android,0
14056,A_control,20.0,0,FR,iOS,0
14057,B_treatment,22.0,1,DE,Web,0
14058,A_control,20.0,0,PL,iOS,0
14059,A_control,20.0,0,LT,iOS,0
14060,A_control,20.0,0,NL,Android,0
14061,A_control,20.0,0,FR,Android,0
14062,A_control,20.0,0,DE,Web,1
14063,B_treatment,22.0,1,NL,Android,0
14064,A_control,20.0,0,FR,Android,0
14065,A_control,20.0,0,PL,iOS,0
14066,B_treatment,22.0,1,FR,Android,0
14067,B_treatment,22.0,1,FR,Android,0
14068,B_treatment,22.0,1,NL,iOS,0
14069,B_treatment,22.0,1,FR,Web,0
14070,B_treatment,22.0,1,DE,iOS,0
14071,B_treatment,22.0,1,DE,iOS,0
14072,B_treatment,22.0,1,NL,Web,0
14073,A_control,20.0,0,DE,iOS,0
14074,B_treatment,22.0,1,NL,iOS,0
14075,A_control,20.0,0,PL,iOS,0
14076,A_control,20.0,0,DE,iOS,0
14077,A_control,20.0,0,FR,iOS,0
14078,A_control,20.0,0,FR,iOS,0
14079,A_control,20.0,0,LT,Web,0
14080,B_treatment,22.0,1,NL,Android,0
14081,A_control,20.0,0,PL,iOS,0
14082,A_control,20.0,0,PL,Web,0
14083,A_control,20.0,0,FR,Android,0
14084,A_control,20.0,0,DE,Android,1
14085,B_treatment,22.0,1,DE,iOS,0
14086,A_control,20.0,0,NL,Android,1
14087,A_control,20.0,0,FR,Android,0
14088,A_control,20.0,0,PL,iOS,0
14089,A_control,20.0,0,LT,Web,1
14090,A_control,20.0,0,DE,Web,1
14091,A_control,20.0,0,NL,Android,1
14092,B_treatment,22.0,1,FR,iOS,0
14093,B_treatment,22.0,1,PL,Android,0
14094,B_treatment,22.0,1,NL,iOS,0
14095,A_control,20.0,0,LT,Android,0
14096,A_control,20.0,0,DE,Android,0
14097,B_treatment,22.0,1,LT,iOS,0
14098,A_control,20.0,0,NL,Android,0
14099,B_treatment,22.0,1,PL,iOS,0
14100,B_treatment,22.0,1,PL,Web,0
14101,A_control,20.0,0,PL,iOS,0
14102,A_control,20.0,0,NL,iOS,0
14103,B_treatment,22.0,1,LT,iOS,0
14104,B_treatment,22.0,1,FR,Android,0
14105,B_treatment,22.0,1,LT,Android,0
14106,A_control,20.0,0,FR,iOS,1
14107,B_treatment,22.0,1,DE,iOS,0
14108,A_control,20.0,0,FR,iOS,0
14109,A_control,20.0,0,NL,iOS,1
14110,B_treatment,22.0,1,DE,iOS,0
14111,B_treatment,22.0,1,FR,Web,0
14112,A_control,20.0,0,DE,iOS,0
14113,A_control,20.0,0,NL,iOS,0
14114,A_control,20.0,0,FR,iOS,0
14115,A_control,20.0,0,LT,Android,0
14116,A_control,20.0,0,PL,Web,0
14117,B_treatment,22.0,1,LT,iOS,0
14118,A_control,20.0,0,FR,Android,0
14119,B_treatment,22.0,1,LT,iOS,0
14120,A_control,20.0,0,PL,iOS,0
14121,A_control,20.0,0,LT,Android,0
14122,A_control,20.0,0,FR,Web,0
14123,A_control,20.0,0,NL,Web,0
14124,B_treatment,22.0,1,NL,Android,0
14125,B_treatment,22.0,1,PL,Android,1
14126,B_treatment,22.0,1,DE,Android,0
14127,A_control,20.0,0,PL,Android,0
14128,B_treatment,22.0,1,NL,Android,0
14129,B_treatment,22.0,1,NL,Android,0
14130,A_control,20.0,0,NL,iOS,0
14131,B_treatment,22.0,1,DE,Web,0
14132,B_treatment,22.0,1,FR,Android,0
14133,B_treatment,22.0,1,DE,Android,0
14134,B_treatment,22.0,1,LT,Android,0
14135,B_treatment,22.0,1,LT,Web,0
14136,A_control,20.0,0,PL,iOS,0
14137,B_treatment,22.0,1,FR,Android,1
14138,B_treatment,22.0,1,NL,iOS,0
14139,A_control,20.0,0,FR,iOS,0
14140,B_treatment,22.0,1,NL,Web,0
14141,B_treatment,22.0,1,DE,Web,0
14142,A_control,20.0,0,DE,Android,1
14143,B_treatment,22.0,1,FR,iOS,0
14144,B_treatment,22.0,1,PL,Android,0
14145,B_treatment,22.0,1,LT,iOS,0
14146,B_treatment,22.0,1,NL,Android,0
14147,A_control,20.0,0,DE,Android,0
14148,B_treatment,22.0,1,FR,iOS,0
14149,B_treatment,22.0,1,PL,Android,0
14150,B_treatment,22.0,1,LT,Android,0
14151,A_control,20.0,0,DE,Android,0
14152,A_control,20.0,0,PL,Web,0
14153,B_treatment,22.0,1,DE,Android,0
14154,A_control,20.0,0,NL,Web,0
14155,A_control,20.0,0,DE,Android,1
14156,B_treatment,22.0,1,PL,Web,0
14157,B_treatment,22.0,1,PL,Android,0
14158,B_treatment,22.0,1,FR,Android,1
14159,B_treatment,22.0,1,PL,iOS,0
14160,B_treatment,22.0,1,PL,Web,0
14161,A_control,20.0,0,NL,Android,0
14162,B_treatment,22.0,1,NL,iOS,0
14163,B_treatment,22.0,1,NL,Android,0
14164,B_treatment,22.0,1,DE,Android,0
14165,A_control,20.0,0,FR,Android,0
14166,A_control,20.0,0,FR,iOS,0
14167,B_treatment,22.0,1,DE,iOS,0
14168,B_treatment,22.0,1,LT,iOS,0
14169,B_treatment,22.0,1,FR,Android,0
14170,B_treatment,22.0,1,LT,Android,0
14171,B_treatment,22.0,1,LT,Web,0
14172,A_control,20.0,0,DE,Web,0
14173,B_treatment,22.0,1,DE,iOS,0
14174,B_treatment,22.0,1,LT,iOS,0
14175,A_control,20.0,0,PL,Web,0
14176,A_control,20.0,0,LT,Web,0
14177,B_treatment,22.0,1,PL,Android,0
14178,B_treatment,22.0,1,PL,Web,0
14179,A_control,20.0,0,NL,Web,0
14180,A_control,20.0,0,LT,Android,0
14181,A_control,20.0,0,LT,iOS,0
14182,B_treatment,22.0,1,DE,Web,0
14183,B_treatment,22.0,1,DE,Web,1
14184,A_control,20.0,0,FR,iOS,0
14185,B_treatment,22.0,1,FR,Android,0
14186,A_control,20.0,0,FR,iOS,0
14187,A_control,20.0,0,DE,iOS,0
14188,A_control,20.0,0,NL,Android,0
14189,B_treatment,22.0,1,FR,iOS,0
14190,B_treatment,22.0,1,LT,iOS,0
14191,A_control,20.0,0,FR,iOS,0
14192,B_treatment,22.0,1,FR,iOS,0
14193,B_treatment,22.0,1,FR,iOS,0
14194,B_treatment,22.0,1,LT,Android,0
14195,B_treatment,22.0,1,DE,iOS,0
14196,B_treatment,22.0,1,PL,Web,0
14197,A_control,20.0,0,NL,iOS,0
14198,A_control,20.0,0,NL,Web,1
14199,B_treatment,22.0,1,FR,Web,0
14200,B_treatment,22.0,1,PL,Android,0
14201,B_treatment,22.0,1,FR,Android,0
14202,B_treatment,22.0,1,PL,Android,0
14203,B_treatment,22.0,1,DE,Android,0
14204,B_treatment,22.0,1,PL,iOS,0
14205,B_treatment,22.0,1,PL,Android,0
14206,A_control,20.0,0,DE,Web,0
14207,B_treatment,22.0,1,DE,iOS,0
14208,B_treatment,22.0,1,PL,Android,0
14209,A_control,20.0,0,LT,Web,0
14210,A_control,20.0,0,DE,Android,0
14211,B_treatment,22.0,1,LT,Android,0
14212,B_treatment,22.0,1,PL,Android,1
14213,A_control,20.0,0,PL,Android,0
14214,A_control,20.0,0,FR,Web,0
14215,A_control,20.0,0,NL,Web,0
14216,A_control,20.0,0,LT,iOS,0
14217,B_treatment,22.0,1,FR,Web,0
14218,B_treatment,22.0,1,DE,iOS,0
14219,B_treatment,22.0,1,DE,Android,0
14220,A_control,20.0,0,DE,Web,0
14221,A_control,20.0,0,NL,Web,0
14222,A_control,20.0,0,FR,Android,0
14223,B_treatment,22.0,1,LT,iOS,0
14224,B_treatment,22.0,1,NL,Android,0
14225,A_control,20.0,0,DE,Android,0
14226,B_treatment,22.0,1,FR,Web,0
14227,A_control,20.0,0,FR,iOS,1
14228,A_control,20.0,0,NL,Android,0
14229,B_treatment,22.0,1,DE,Android,0
14230,A_control,20.0,0,LT,Web,0
14231,B_treatment,22.0,1,LT,iOS,0
14232,A_control,20.0,0,NL,Web,0
14233,B_treatment,22.0,1,DE,Android,0
14234,A_control,20.0,0,PL,iOS,0
14235,A_control,20.0,0,FR,iOS,0
14236,A_control,20.0,0,LT,Android,0
14237,B_treatment,22.0,1,NL,iOS,0
14238,B_treatment,22.0,1,PL,iOS,0
14239,B_treatment,22.0,1,NL,Web,0
14240,A_control,20.0,0,NL,iOS,1
14241,A_control,20.0,0,NL,iOS,0
14242,A_control,20.0,0,NL,iOS,0
14243,B_treatment,22.0,1,LT,Web,0
14244,A_control,20.0,0,LT,Android,0
14245,A_control,20.0,0,LT,Web,0
14246,B_treatment,22.0,1,NL,Web,0
14247,B_treatment,22.0,1,LT,Web,0
14248,A_control,20.0,0,DE,Android,0
14249,A_control,20.0,0,LT,Android,0
14250,A_control,20.0,0,NL,iOS,0
14251,B_treatment,22.0,1,LT,Android,0
14252,A_control,20.0,0,NL,iOS,0
14253,B_treatment,22.0,1,FR,Web,0
14254,A_control,20.0,0,DE,Web,0
14255,B_treatment,22.0,1,NL,Android,0
14256,B_treatment,22.0,1,DE,Android,1
14257,A_control,20.0,0,FR,iOS,0
14258,A_control,20.0,0,PL,Android,0
14259,A_control,20.0,0,FR,Android,0
14260,B_treatment,22.0,1,FR,iOS,0
14261,B_treatment,22.0,1,DE,Android,0
14262,B_treatment,22.0,1,FR,iOS,0
14263,A_control,20.0,0,FR,iOS,0
14264,A_control,20.0,0,FR,Android,0
14265,B_treatment,22.0,1,DE,Web,1
14266,B_treatment,22.0,1,PL,Web,0
14267,B_treatment,22.0,1,LT,Android,0
14268,B_treatment,22.0,1,DE,Android,0
14269,B_treatment,22.0,1,PL,iOS,0
14270,B_treatment,22.0,1,PL,iOS,0
14271,B_treatment,22.0,1,DE,Android,0
14272,B_treatment,22.0,1,DE,Web,1
14273,B_treatment,22.0,1,DE,iOS,0
14274,B_treatment,22.0,1,NL,Web,0
14275,A_control,20.0,0,NL,Android,0
14276,B_treatment,22.0,1,NL,iOS,0
14277,B_treatment,22.0,1,LT,Web,0
14278,A_control,20.0,0,FR,Android,0
14279,B_treatment,22.0,1,DE,iOS,0
14280,A_control,20.0,0,NL,Web,0
14281,A_control,20.0,0,FR,Web,0
14282,A_control,20.0,0,FR,Web,0
14283,B_treatment,22.0,1,DE,Web,0
14284,B_treatment,22.0,1,NL,Android,1
14285,B_treatment,22.0,1,NL,Android,0
14286,A_control,20.0,0,DE,Android,0
14287,B_treatment,22.0,1,FR,Android,0
14288,A_control,20.0,0,NL,Android,0
14289,A_control,20.0,0,NL,iOS,0
14290,A_control,20.0,0,LT,iOS,0
14291,B_treatment,22.0,1,NL,Android,0
14292,A_control,20.0,0,NL,Android,0
14293,B_treatment,22.0,1,DE,Android,0
14294,B_treatment,22.0,1,LT,Web,0
14295,A_control,20.0,0,DE,Android,0
14296,B_treatment,22.0,1,NL,iOS,0
14297,A_control,20.0,0,PL,iOS,1
14298,A_control,20.0,0,DE,Android,0
14299,A_control,20.0,0,FR,Android,0
14300,B_treatment,22.0,1,NL,iOS,0
14301,B_treatment,22.0,1,NL,iOS,0
14302,B_treatment,22.0,1,FR,Web,0
14303,B_treatment,22.0,1,FR,iOS,0
14304,A_control,20.0,0,FR,Web,0
14305,B_treatment,22.0,1,DE,iOS,0
14306,A_control,20.0,0,PL,Android,0
14307,A_control,20.0,0,NL,Android,0
14308,B_treatment,22.0,1,LT,iOS,0
14309,A_control,20.0,0,PL,Android,0
14310,A_control,20.0,0,FR,Android,0
14311,A_control,20.0,0,PL,Web,1
14312,A_control,20.0,0,PL,Android,0
14313,B_treatment,22.0,1,DE,Android,0
14314,A_control,20.0,0,PL,iOS,0
14315,B_treatment,22.0,1,NL,iOS,1
14316,A_control,20.0,0,FR,Android,0
14317,B_treatment,22.0,1,FR,iOS,0
14318,B_treatment,22.0,1,DE,Android,0
14319,B_treatment,22.0,1,NL,iOS,0
14320,B_treatment,22.0,1,FR,iOS,0
14321,B_treatment,22.0,1,FR,Android,0
14322,B_treatment,22.0,1,LT,Android,0
14323,B_treatment,22.0,1,LT,Android,1
14324,A_control,20.0,0,DE,iOS,0
14325,A_control,20.0,0,DE,Android,0
14326,B_treatment,22.0,1,NL,iOS,0
14327,A_control,20.0,0,FR,Android,0
14328,A_control,20.0,0,NL,Android,0
14329,B_treatment,22.0,1,FR,Android,0
14330,A_control,20.0,0,FR,iOS,0
14331,A_control,20.0,0,PL,iOS,0
14332,B_treatment,22.0,1,FR,iOS,0
14333,A_control,20.0,0,FR,Android,0
14334,A_control,20.0,0,FR,iOS,0
14335,A_control,20.0,0,DE,Android,0
14336,A_control,20.0,0,DE,iOS,0
14337,A_control,20.0,0,PL,Web,0
14338,B_treatment,22.0,1,DE,iOS,0
14339,A_control,20.0,0,NL,iOS,0
14340,A_control,20.0,0,DE,iOS,1
14341,B_treatment,22.0,1,DE,Android,0
14342,A_control,20.0,0,NL,iOS,0
14343,A_control,20.0,0,NL,Web,0
14344,A_control,20.0,0,FR,Android,0
14345,A_control,20.0,0,DE,Android,0
14346,A_control,20.0,0,FR,iOS,0
14347,A_control,20.0,0,PL,Web,0
14348,B_treatment,22.0,1,NL,Web,0
14349,B_treatment,22.0,1,PL,iOS,0
14350,B_treatment,22.0,1,FR,Android,0
14351,A_control,20.0,0,LT,iOS,0
14352,B_treatment,22.0,1,NL,Android,0
14353,B_treatment,22.0,1,PL,iOS,0
14354,A_control,20.0,0,NL,iOS,0
14355,B_treatment,22.0,1,DE,Android,0
14356,B_treatment,22.0,1,FR,iOS,0
14357,A_control,20.0,0,PL,Android,0
14358,B_treatment,22.0,1,NL,Android,0
14359,A_control,20.0,0,PL,Android,0
14360,A_control,20.0,0,NL,Web,0
14361,A_control,20.0,0,DE,iOS,0
14362,A_control,20.0,0,DE,Android,0
14363,B_treatment,22.0,1,FR,iOS,0
14364,B_treatment,22.0,1,DE,Android,0
14365,A_control,20.0,0,NL,Android,0
14366,B_treatment,22.0,1,FR,Android,0
14367,B_treatment,22.0,1,DE,Android,0
14368,B_treatment,22.0,1,DE,Web,0
14369,B_treatment,22.0,1,PL,Android,0
14370,B_treatment,22.0,1,NL,Android,0
14371,B_treatment,22.0,1,FR,Android,0
14372,A_control,20.0,0,NL,Android,0
14373,B_treatment,22.0,1,PL,Web,0
14374,A_control,20.0,0,NL,Web,0
14375,A_control,20.0,0,FR,Web,0
14376,A_control,20.0,0,DE,Web,0
14377,A_control,20.0,0,NL,iOS,1
14378,B_treatment,22.0,1,DE,iOS,0
14379,B_treatment,22.0,1,FR,iOS,0
14380,A_control,20.0,0,DE,Web,0
14381,B_treatment,22.0,1,DE,Web,0
14382,A_control,20.0,0,FR,iOS,0
14383,B_treatment,22.0,1,FR,Android,0
14384,A_control,20.0,0,DE,iOS,0
14385,A_control,20.0,0,NL,Android,0
14386,B_treatment,22.0,1,PL,iOS,0
14387,B_treatment,22.0,1,DE,Android,0
14388,A_control,20.0,0,NL,Web,1
14389,A_control,20.0,0,DE,Android,0
14390,A_control,20.0,0,NL,Android,0
14391,B_treatment,22.0,1,DE,Android,0
14392,A_control,20.0,0,PL,Web,0
14393,A_control,20.0,0,DE,Web,0
14394,B_treatment,22.0,1,DE,iOS,0
14395,B_treatment,22.0,1,NL,iOS,0
14396,A_control,20.0,0,NL,Web,0
14397,B_treatment,22.0,1,LT,Android,0
14398,A_control,20.0,0,DE,iOS,1
14399,A_control,20.0,0,NL,Web,0
14400,B_treatment,22.0,1,PL,Web,1
14401,A_control,20.0,0,NL,iOS,0
14402,A_control,20.0,0,DE,Web,0
14403,B_treatment,22.0,1,PL,Android,0
14404,B_treatment,22.0,1,NL,iOS,0
14405,B_treatment,22.0,1,LT,Android,0
14406,B_treatment,22.0,1,DE,Android,0
14407,A_control,20.0,0,FR,iOS,0
14408,B_treatment,22.0,1,LT,Android,0
14409,A_control,20.0,0,LT,Web,0
14410,B_treatment,22.0,1,FR,Android,0
14411,A_control,20.0,0,NL,Android,0
14412,A_control,20.0,0,DE,Android,0
14413,A_control,20.0,0,PL,Web,0
14414,B_treatment,22.0,1,DE,iOS,1
14415,A_control,20.0,0,PL,Android,1
14416,B_treatment,22.0,1,NL,Android,0
14417,B_treatment,22.0,1,NL,Web,0
14418,B_treatment,22.0,1,FR,Web,0
14419,A_control,20.0,0,FR,Android,0
14420,A_control,20.0,0,PL,iOS,0
14421,B_treatment,22.0,1,PL,Android,0
14422,B_treatment,22.0,1,LT,Android,0
14423,A_control,20.0,0,FR,Android,0
14424,B_treatment,22.0,1,LT,Android,0
14425,A_control,20.0,0,NL,Web,0
14426,A_control,20.0,0,NL,Android,0
14427,A_control,20.0,0,LT,Android,0
14428,A_control,20.0,0,NL,iOS,0
14429,A_control,20.0,0,NL,iOS,0
14430,B_treatment,22.0,1,PL,Android,1
14431,A_control,20.0,0,PL,Web,0
14432,B_treatment,22.0,1,FR,Web,0
14433,B_treatment,22.0,1,NL,Android,0
14434,B_treatment,22.0,1,NL,Web,0
14435,A_control,20.0,0,NL,Android,0
14436,B_treatment,22.0,1,DE,Web,0
14437,A_control,20.0,0,NL,Web,0
14438,B_treatment,22.0,1,DE,Android,0
14439,A_control,20.0,0,DE,iOS,0
14440,B_treatment,22.0,1,FR,Web,0
14441,A_control,20.0,0,NL,iOS,0
14442,B_treatment,22.0,1,FR,Android,1
14443,A_control,20.0,0,NL,Web,0
14444,A_control,20.0,0,PL,Web,0
14445,B_treatment,22.0,1,NL,Android,1
14446,A_control,20.0,0,PL,iOS,0
14447,B_treatment,22.0,1,DE,Web,0
14448,B_treatment,22.0,1,DE,Android,0
14449,B_treatment,22.0,1,DE,Web,0
14450,B_treatment,22.0,1,PL,iOS,0
14451,B_treatment,22.0,1,NL,Android,0
14452,B_treatment,22.0,1,FR,Android,0
14453,A_control,20.0,0,PL,iOS,0
14454,B_treatment,22.0,1,NL,Web,0
14455,B_treatment,22.0,1,PL,iOS,0
14456,A_control,20.0,0,DE,iOS,0
